record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
273,Adilabad,Ichoda,25-Jan-22,0.0,13.6,23.8,46.0,74.4,0.0,2.0
274,Adilabad,Ichoda,26-Jan-22,0.0,13.0,24.7,43.2,78.3,0.0,2.1
275,Adilabad,Ichoda,27-Jan-22,0.0,13.2,25.0,41.5,71.7,0.0,2.4
276,Adilabad,Ichoda,28-Jan-22,0.0,12.0,24.9,38.2,79.2,0.0,2.2
277,Adilabad,Ichoda,29-Jan-22,0.0,9.7,25.1,31.9,83.0,0.0,2.1
278,Adilabad,Ichoda,30-Jan-22,0.0,9.2,26.9,30.2,72.5,0.0,1.5
279,Adilabad,Ichoda,31-Jan-22,0.0,10.5,30.6,18.6,70.8,0.0,1.6
280,Adilabad,Inderavelly,01-Jan-22,0.0,15.4,24.5,75.4,97.6,0.0,11.8
281,Adilabad,Inderavelly,02-Jan-22,0.0,14.9,27.7,64.1,97.9,0.0,12.5
282,Adilabad,Inderavelly,03-Jan-22,0.0,14.1,29.2,48.4,93.8,0.0,8.0
283,Adilabad,Inderavelly,04-Jan-22,0.0,13.5,28.6,51.5,94.1,0.0,8.4
284,Adilabad,Inderavelly,05-Jan-22,0.0,13.8,29.1,41.0,88.2,0.0,10.6
285,Adilabad,Inderavelly,06-Jan-22,0.0,16.2,30.4,45.8,95.1,0.0,7.9
286,Adilabad,Inderavelly,07-Jan-22,0.0,14.8,31.0,44.5,87.0,0.3,9.6
287,Adilabad,Inderavelly,08-Jan-22,0.0,16.4,29.8,46.1,88.2,0.0,13.9
288,Adilabad,Inderavelly,09-Jan-22,0.0,19.5,28.9,60.3,90.2,0.3,10.1
289,Adilabad,Inderavelly,10-Jan-22,13.2,19.0,29.0,65.5,98.5,8.4,12.8
290,Adilabad,Inderavelly,11-Jan-22,9.8,17.6,25.1,89.6,99.9,0.6,10.0
291,Adilabad,Inderavelly,12-Jan-22,7.1,18.1,25.7,92.5,100.0,0.9,9.0
292,Adilabad,Inderavelly,13-Jan-22,0.0,16.1,22.1,92.1,99.9,3.2,10.1
293,Adilabad,Inderavelly,14-Jan-22,0.0,19.1,24.9,79.1,99.9,2.2,14.5
294,Adilabad,Inderavelly,15-Jan-22,0.0,17.6,27.7,66.2,99.9,1.2,11.6
295,Adilabad,Inderavelly,16-Jan-22,0.0,15.1,22.6,89.5,99.9,0.0,8.5
296,Adilabad,Inderavelly,17-Jan-22,0.0,15.1,26.5,71.0,97.9,0.0,5.6
297,Adilabad,Inderavelly,18-Jan-22,0.0,14.3,28.8,51.4,94.5,0.0,3.5
298,Adilabad,Inderavelly,19-Jan-22,0.0,14.3,28.8,51.2,94.0,0.0,4.0
299,Adilabad,Inderavelly,20-Jan-22,0.0,13.0,28.7,42.4,90.2,0.0,9.2
300,Adilabad,Inderavelly,21-Jan-22,0.0,14.8,31.1,33.1,86.0,0.0,7.1
301,Adilabad,Inderavelly,22-Jan-22,0.0,15.5,30.1,39.0,83.4,0.0,15.0
302,Adilabad,Inderavelly,23-Jan-22,0.0,17.8,32.0,37.2,88.8,0.0,14.7
303,Adilabad,Inderavelly,24-Jan-22,0.0,14.1,27.9,42.4,81.1,0.0,14.4
304,Adilabad,Inderavelly,25-Jan-22,0.0,12.6,25.7,45.6,84.6,0.0,8.4
305,Adilabad,Inderavelly,26-Jan-22,0.0,11.8,25.4,42.1,86.1,0.0,12.6
306,Adilabad,Inderavelly,27-Jan-22,0.0,10.2,27.6,39.9,85.0,0.0,11.7
307,Adilabad,Inderavelly,28-Jan-22,0.0,9.4,27.1,38.5,74.8,0.0,10.0
308,Adilabad,Inderavelly,29-Jan-22,0.0,7.2,25.5,30.1,73.2,0.0,14.9
309,Adilabad,Inderavelly,30-Jan-22,0.0,7.7,27.0,30.0,80.6,0.0,14.1
310,Adilabad,Inderavelly,31-Jan-22,0.0,10.0,32.1,22.7,81.7,0.0,7.3
311,Adilabad,Jainad,01-Jan-22,0.0,16.2,27.2,63.5,92.3,0.0,1.1
312,Adilabad,Jainad,02-Jan-22,0.0,15.5,31.5,46.5,92.1,0.0,1.1
313,Adilabad,Jainad,03-Jan-22,0.0,15.2,32.0,37.9,97.7,0.0,1.4
314,Adilabad,Jainad,04-Jan-22,0.0,14.4,30.7,41.9,100.0,0.0,1.7
315,Adilabad,Jainad,05-Jan-22,0.0,13.4,31.7,36.7,100.0,0.0,6.0
316,Adilabad,Jainad,06-Jan-22,0.0,15.8,32.7,37.3,100.0,0.0,1.1
317,Adilabad,Jainad,07-Jan-22,0.0,15.2,32.9,38.8,100.0,0.0,7.7
318,Adilabad,Jainad,08-Jan-22,0.0,17.2,32.2,35.3,100.0,0.0,2.4
319,Adilabad,Jainad,09-Jan-22,0.0,19.0,31.8,49.9,100.0,0.0,9.3
320,Adilabad,Jainad,10-Jan-22,3.1,19.8,31.5,52.6,98.4,0.0,10.6
321,Adilabad,Jainad,11-Jan-22,12.0,20.3,26.7,72.8,100.0,0.0,1.9
322,Adilabad,Jainad,12-Jan-22,1.0,19.4,26.4,69.9,100.0,0.0,4.0
323,Adilabad,Jainad,13-Jan-22,0.0,16.0,24.4,71.7,100.0,0.0,1.2
324,Adilabad,Jainad,14-Jan-22,2.7,18.9,28.2,63.3,94.5,0.1,2.2
325,Adilabad,Jainad,15-Jan-22,0.0,18.5,31.5,56.4,99.7,0.0,2.2
326,Adilabad,Jainad,16-Jan-22,0.0,17.1,23.8,71.9,97.3,0.0,1.2
327,Adilabad,Jainad,17-Jan-22,0.0,14.6,28.5,56.4,100.0,0.0,3.8
328,Adilabad,Jainad,18-Jan-22,0.0,15.3,31.4,42.2,100.0,0.0,1.7
329,Adilabad,Jainad,19-Jan-22,0.0,14.2,32.3,40.9,98.0,0.0,0.9
330,Adilabad,Jainad,20-Jan-22,0.0,12.2,31.6,39.4,100.0,0.0,1.5
331,Adilabad,Jainad,21-Jan-22,0.0,13.6,33.1,27.5,97.2,0.0,0.6
332,Adilabad,Jainad,22-Jan-22,0.0,12.6,32.3,34.7,81.7,0.0,2.3
333,Adilabad,Jainad,23-Jan-22,0.0,18.5,32.8,29.2,75.3,0.0,2.3
334,Adilabad,Jainad,24-Jan-22,0.0,12.8,30.9,34.4,74.5,0.0,2.1
335,Adilabad,Jainad,25-Jan-22,0.0,12.0,27.6,34.7,80.4,0.0,1.7
336,Adilabad,Jainad,26-Jan-22,0.0,11.1,27.6,34.1,86.0,0.0,8.5
337,Adilabad,Jainad,27-Jan-22,0.0,9.8,29.5,32.8,87.2,0.0,1.2
338,Adilabad,Jainad,28-Jan-22,0.0,7.5,28.7,28.3,100.0,0.0,4.6
339,Adilabad,Jainad,29-Jan-22,0.0,6.3,27.9,29.0,100.0,0.0,2.8
340,Adilabad,Jainad,30-Jan-22,0.0,6.3,30.4,22.4,85.1,0.0,1.5
341,Adilabad,Jainad,31-Jan-22,0.0,8.0,34.8,21.8,95.9,0.0,1.1
342,Adilabad,Mavala,01-Jan-22,0.0,13.8,22.9,58.5,96.3,0.0,0.4
343,Adilabad,Mavala,02-Jan-22,0.0,13.2,26.8,41.8,95.9,0.0,0.6
344,Adilabad,Mavala,03-Jan-22,0.0,13.2,28.7,33.6,90.9,0.0,0.3
345,Adilabad,Mavala,04-Jan-22,0.0,12.6,27.6,37.3,91.7,0.0,0.9
346,Adilabad,Mavala,05-Jan-22,0.0,11.1,28.9,25.9,89.2,0.0,3.2
347,Adilabad,Mavala,06-Jan-22,0.0,15.1,28.9,36.1,89.5,0.0,0.4
348,Adilabad,Mavala,07-Jan-22,0.0,14.0,30.1,30.0,81.6,0.0,4.5
349,Adilabad,Mavala,08-Jan-22,0.0,16.1,28.8,33.0,73.1,0.0,1.8
350,Adilabad,Mavala,09-Jan-22,0.0,19.6,28.6,44.6,95.2,0.0,5.5
351,Adilabad,Mavala,10-Jan-22,8.8,18.7,29.4,45.1,92.4,0.0,6.2
352,Adilabad,Mavala,11-Jan-22,4.0,19.5,23.6,75.3,95.6,0.0,1.0
353,Adilabad,Mavala,12-Jan-22,11.3,18.7,23.3,74.4,92.7,0.0,2.2
354,Adilabad,Mavala,13-Jan-22,0.0,16.0,20.4,75.0,92.8,0.0,0.5
355,Adilabad,Mavala,14-Jan-22,2.5,18.1,24.1,70.0,92.4,0.0,0.8
356,Adilabad,Mavala,15-Jan-22,0.0,17.6,27.9,47.7,92.0,0.0,0.8
357,Adilabad,Mavala,16-Jan-22,0.0,16.0,20.6,69.9,99.2,0.0,0.5
358,Adilabad,Mavala,17-Jan-22,0.0,13.9,25.6,64.9,93.4,0.0,2.2
359,Adilabad,Mavala,18-Jan-22,0.0,13.6,29.1,35.4,92.8,0.0,1.2
360,Adilabad,Mavala,19-Jan-22,0.0,13.2,28.3,37.5,92.9,0.0,0.5
361,Adilabad,Mavala,20-Jan-22,0.0,12.2,27.4,36.7,92.7,0.0,0.6
362,Adilabad,Mavala,21-Jan-22,0.0,13.9,30.2,22.5,79.4,0.0,0.3
363,Adilabad,Mavala,22-Jan-22,0.0,12.8,29.4,27.4,88.8,0.0,0.9
364,Adilabad,Mavala,23-Jan-22,0.0,16.9,30.9,27.7,76.8,0.0,1.6
365,Adilabad,Mavala,24-Jan-22,0.0,13.5,27.2,32.5,73.0,0.0,1.5
366,Adilabad,Mavala,25-Jan-22,0.0,12.1,24.3,35.3,79.0,0.0,1.1
367,Adilabad,Mavala,26-Jan-22,0.0,11.1,25.5,31.9,85.5,0.0,4.5
368,Adilabad,Mavala,27-Jan-22,0.0,9.3,25.0,30.8,87.5,0.0,0.9
369,Adilabad,Mavala,28-Jan-22,0.0,7.6,25.5,26.0,90.7,0.0,2.6
370,Adilabad,Mavala,29-Jan-22,0.0,7.0,24.8,24.4,88.4,0.0,1.8
371,Adilabad,Mavala,30-Jan-22,0.0,7.3,27.0,17.2,83.5,0.0,1.1
372,Adilabad,Mavala,31-Jan-22,0.0,9.4,31.3,15.4,80.9,0.0,0.6
373,Adilabad,Narnoor,01-Jan-22,0.0,16.1,24.8,64.7,87.3,0.0,2.2
374,Adilabad,Narnoor,02-Jan-22,0.0,16.2,26.7,48.4,86.1,0.0,1.4
375,Adilabad,Narnoor,03-Jan-22,0.0,15.8,28.0,43.2,85.9,0.0,0.1
376,Adilabad,Narnoor,04-Jan-22,0.0,15.3,27.6,45.2,85.3,0.0,0.1
377,Adilabad,Narnoor,05-Jan-22,0.0,13.2,27.9,37.7,72.1,0.0,2.0
378,Adilabad,Narnoor,06-Jan-22,0.0,15.4,29.0,36.3,88.0,0.0,1.4
379,Adilabad,Narnoor,07-Jan-22,0.0,15.5,28.6,38.1,85.5,0.0,2.7
380,Adilabad,Narnoor,08-Jan-22,0.0,15.9,28.5,41.2,87.6,0.0,4.0
381,Adilabad,Narnoor,09-Jan-22,0.0,18.0,27.3,52.7,87.2,0.2,3.0
382,Adilabad,Narnoor,10-Jan-22,27.7,19.1,28.3,54.7,87.0,0.0,1.5
383,Adilabad,Narnoor,11-Jan-22,39.1,18.5,23.0,80.1,88.3,0.0,1.1
384,Adilabad,Narnoor,12-Jan-22,7.6,17.6,22.4,74.0,88.0,0.0,34.0
385,Adilabad,Narnoor,13-Jan-22,0.0,16.4,19.5,80.3,88.4,0.0,2.2
386,Adilabad,Narnoor,14-Jan-22,5.6,18.0,24.9,66.5,88.1,0.0,2.6
387,Adilabad,Narnoor,15-Jan-22,21.0,17.2,27.0,56.9,87.8,0.2,2.6
388,Adilabad,Narnoor,16-Jan-22,0.0,15.9,19.8,81.8,87.1,0.0,1.6
389,Adilabad,Narnoor,17-Jan-22,0.0,15.9,26.3,53.6,97.1,0.0,1.9
390,Adilabad,Narnoor,18-Jan-22,0.0,15.7,27.7,46.8,81.4,0.0,2.5
391,Adilabad,Narnoor,19-Jan-22,0.0,14.7,27.2,45.3,84.9,0.0,1.5
392,Adilabad,Narnoor,20-Jan-22,0.0,13.5,26.6,42.3,95.4,0.0,2.2
393,Adilabad,Narnoor,21-Jan-22,0.0,16.5,28.3,32.2,79.0,0.0,0.2
394,Adilabad,Narnoor,22-Jan-22,0.0,16.3,27.9,37.8,66.9,0.0,3.1
395,Adilabad,Narnoor,23-Jan-22,0.0,19.1,29.3,35.8,74.5,0.0,2.2
396,Adilabad,Narnoor,24-Jan-22,0.0,13.8,26.7,42.9,72.2,0.0,2.3
397,Adilabad,Narnoor,25-Jan-22,0.0,12.9,22.9,46.8,76.7,0.0,1.9
398,Adilabad,Narnoor,26-Jan-22,0.0,13.0,25.0,42.0,75.4,0.0,0.4
399,Adilabad,Narnoor,27-Jan-22,0.0,11.9,24.2,41.8,75.0,0.0,2.0
400,Adilabad,Narnoor,28-Jan-22,0.0,12.6,23.6,39.0,66.1,0.0,1.9
401,Adilabad,Narnoor,29-Jan-22,0.0,9.3,25.6,30.1,87.4,0.0,2.2
402,Adilabad,Narnoor,30-Jan-22,0.0,9.2,26.5,28.9,87.9,0.0,2.6
403,Adilabad,Narnoor,31-Jan-22,0.0,10.8,28.9,23.0,86.8,0.0,33.2
404,Adilabad,Neradigonda,01-Jan-22,0.0,12.3,26.0,67.2,94.4,0.0,3.7
405,Adilabad,Neradigonda,02-Jan-22,0.0,15.2,30.7,45.3,94.9,0.0,4.0
406,Adilabad,Neradigonda,03-Jan-22,0.0,14.5,31.3,40.5,88.9,0.0,3.8
407,Adilabad,Neradigonda,04-Jan-22,0.0,13.0,28.6,44.5,89.6,0.0,3.9
408,Adilabad,Neradigonda,05-Jan-22,0.0,13.4,31.1,34.8,83.9,0.0,5.2
409,Adilabad,Neradigonda,06-Jan-22,0.0,14.2,32.1,39.6,94.1,0.0,5.2
410,Adilabad,Neradigonda,07-Jan-22,0.0,14.0,32.5,39.1,86.5,0.0,5.5
411,Adilabad,Neradigonda,08-Jan-22,0.0,15.5,32.2,35.3,94.6,0.0,7.0
412,Adilabad,Neradigonda,09-Jan-22,0.0,18.0,27.8,55.2,95.9,0.0,6.1
413,Adilabad,Neradigonda,10-Jan-22,2.6,18.3,30.5,53.7,97.3,0.0,7.0
414,Adilabad,Neradigonda,11-Jan-22,18.4,18.6,24.3,83.8,97.6,0.0,4.8
415,Adilabad,Neradigonda,12-Jan-22,7.2,17.4,22.9,88.7,98.0,0.0,4.3
416,Adilabad,Neradigonda,13-Jan-22,0.0,15.5,20.4,91.3,98.2,0.0,5.6
417,Adilabad,Neradigonda,14-Jan-22,2.4,18.4,25.3,74.8,97.7,0.0,5.7
418,Adilabad,Neradigonda,15-Jan-22,0.0,17.6,29.8,49.6,97.1,0.1,7.0
419,Adilabad,Neradigonda,16-Jan-22,0.0,14.7,20.9,85.7,97.2,0.1,5.4
420,Adilabad,Neradigonda,17-Jan-22,0.0,15.2,28.9,56.1,97.3,0.0,3.3
421,Adilabad,Neradigonda,18-Jan-22,0.0,15.5,27.8,47.5,95.8,0.0,3.9
422,Adilabad,Neradigonda,19-Jan-22,0.0,15.5,29.5,44.4,92.5,0.0,5.2
423,Adilabad,Neradigonda,20-Jan-22,0.0,15.1,31.6,31.1,84.5,0.0,4.1
424,Adilabad,Neradigonda,21-Jan-22,0.0,17.9,33.0,30.2,75.4,0.0,5.8
425,Adilabad,Neradigonda,22-Jan-22,0.0,15.7,32.3,26.8,94.0,0.0,0.8
426,Adilabad,Neradigonda,23-Jan-22,0.0,18.8,32.7,32.1,79.7,0.0,5.8
427,Adilabad,Neradigonda,24-Jan-22,0.0,15.8,29.0,41.1,70.6,0.0,10.6
428,Adilabad,Neradigonda,25-Jan-22,0.0,13.9,27.0,43.0,77.1,0.0,6.7
429,Adilabad,Neradigonda,26-Jan-22,0.0,12.7,28.1,39.7,83.3,0.0,7.2
430,Adilabad,Neradigonda,27-Jan-22,0.0,11.7,27.0,38.6,82.1,0.0,6.2
431,Adilabad,Neradigonda,28-Jan-22,0.0,9.8,27.3,36.9,86.3,0.1,5.7
432,Adilabad,Neradigonda,29-Jan-22,0.0,8.7,27.3,29.8,85.6,0.1,4.5
433,Adilabad,Neradigonda,30-Jan-22,0.0,9.9,30.2,25.3,78.4,0.0,3.8
434,Adilabad,Neradigonda,31-Jan-22,0.0,10.7,31.5,23.9,80.7,0.0,5.2
435,Adilabad,Sirikonda,01-Jan-22,0.0,15.7,24.4,77.5,98.0,0.0,1.9
436,Adilabad,Sirikonda,02-Jan-22,0.0,15.5,27.3,71.4,99.0,0.0,1.5
437,Adilabad,Sirikonda,03-Jan-22,0.0,14.4,28.6,49.9,91.3,0.0,1.6
438,Adilabad,Sirikonda,04-Jan-22,0.0,13.5,28.5,53.3,91.7,0.0,1.7
439,Adilabad,Sirikonda,05-Jan-22,0.0,12.8,28.8,40.9,90.6,0.0,1.7
440,Adilabad,Sirikonda,06-Jan-22,0.0,14.9,29.8,44.9,90.5,0.0,1.6
441,Adilabad,Sirikonda,07-Jan-22,0.0,13.0,29.5,46.5,91.1,0.0,1.9
442,Adilabad,Sirikonda,08-Jan-22,0.0,15.1,28.4,48.3,90.5,0.0,1.9
443,Adilabad,Sirikonda,09-Jan-22,0.0,17.5,27.6,64.0,93.3,0.0,2.0
444,Adilabad,Sirikonda,10-Jan-22,5.8,19.0,28.6,64.9,99.9,0.0,2.5
445,Adilabad,Sirikonda,11-Jan-22,16.3,17.8,22.5,98.6,99.9,0.0,1.1
446,Adilabad,Sirikonda,12-Jan-22,3.0,18.0,21.7,98.0,99.7,0.0,1.4
447,Adilabad,Sirikonda,13-Jan-22,0.0,16.5,20.2,97.5,98.6,0.0,1.6
448,Adilabad,Sirikonda,14-Jan-22,0.5,19.0,25.1,84.5,97.7,0.0,2.0
449,Adilabad,Sirikonda,15-Jan-22,0.0,17.7,26.3,72.5,96.8,0.0,1.9
450,Adilabad,Sirikonda,16-Jan-22,0.0,15.3,20.6,93.3,98.1,0.0,2.3
451,Adilabad,Sirikonda,17-Jan-22,0.0,15.7,27.5,71.4,97.9,0.0,1.7
452,Adilabad,Sirikonda,18-Jan-22,0.0,14.7,28.6,54.4,95.0,0.0,0.9
453,Adilabad,Sirikonda,19-Jan-22,0.0,14.5,28.0,52.6,93.4,0.0,1.4
454,Adilabad,Sirikonda,20-Jan-22,0.0,12.8,27.2,50.4,93.0,0.0,1.9
455,Adilabad,Sirikonda,21-Jan-22,0.0,14.1,30.7,36.5,90.5,0.0,1.4
456,Adilabad,Sirikonda,22-Jan-22,0.0,13.3,29.3,41.2,87.5,0.0,2.7
457,Adilabad,Sirikonda,23-Jan-22,0.0,16.7,30.5,38.7,89.4,0.0,2.8
458,Adilabad,Sirikonda,24-Jan-22,0.0,14.4,26.9,49.2,85.9,0.0,3.0
459,Adilabad,Sirikonda,25-Jan-22,0.0,13.2,24.1,51.8,83.1,0.0,2.0
460,Adilabad,Sirikonda,26-Jan-22,0.0,12.6,24.3,50.0,85.7,0.0,2.1
461,Adilabad,Sirikonda,27-Jan-22,0.0,11.0,24.7,47.9,84.2,0.0,2.4
462,Adilabad,Sirikonda,28-Jan-22,0.0,10.1,24.5,44.4,86.7,0.0,2.2
463,Adilabad,Sirikonda,29-Jan-22,0.0,8.0,25.1,37.8,87.0,0.0,2.1
464,Adilabad,Sirikonda,30-Jan-22,0.0,8.4,26.9,35.3,85.0,0.0,1.5
465,Adilabad,Sirikonda,31-Jan-22,0.0,10.1,30.8,27.6,84.5,0.0,1.6
466,Adilabad,Talamadugu,01-Jan-22,0.0,13.5,23.9,71.4,100.0,0.0,2.8
467,Adilabad,Talamadugu,02-Jan-22,0.0,13.9,28.8,50.9,100.0,0.0,3.2
468,Adilabad,Talamadugu,03-Jan-22,0.0,13.6,30.2,47.5,100.0,0.0,2.8
469,Adilabad,Talamadugu,04-Jan-22,0.0,12.8,29.3,48.7,93.9,0.0,3.0
470,Adilabad,Talamadugu,05-Jan-22,0.0,12.5,29.3,43.0,92.2,0.0,3.0
471,Adilabad,Talamadugu,06-Jan-22,0.0,14.9,30.4,48.8,92.7,0.0,2.4
472,Adilabad,Talamadugu,07-Jan-22,0.0,13.3,30.7,41.2,92.2,0.0,4.9
473,Adilabad,Talamadugu,08-Jan-22,0.0,15.0,29.3,37.8,89.6,0.0,3.5
474,Adilabad,Talamadugu,09-Jan-22,0.0,18.5,29.1,57.8,100.0,0.0,1.8
475,Adilabad,Talamadugu,10-Jan-22,12.9,19.0,29.4,68.5,100.0,0.0,0.0
476,Adilabad,Talamadugu,11-Jan-22,9.5,18.9,23.9,75.3,100.0,0.0,0.0
477,Adilabad,Talamadugu,12-Jan-22,5.5,18.2,23.1,88.2,100.0,0.0,1.8
478,Adilabad,Talamadugu,13-Jan-22,0.0,15.4,20.3,84.0,97.0,0.0,5.3
479,Adilabad,Talamadugu,14-Jan-22,1.0,17.6,24.3,77.1,96.5,0.0,4.0
480,Adilabad,Talamadugu,15-Jan-22,0.0,17.1,27.6,66.1,96.8,0.0,5.4
481,Adilabad,Talamadugu,16-Jan-22,0.0,14.2,20.3,87.2,100.0,0.0,0.0
482,Adilabad,Talamadugu,17-Jan-22,0.0,13.1,25.7,82.5,100.0,2.8,5.3
483,Adilabad,Talamadugu,18-Jan-22,0.0,13.8,29.3,56.9,96.4,0.0,0.0
484,Adilabad,Talamadugu,19-Jan-22,0.0,12.9,28.8,58.3,100.0,0.0,0.0
485,Adilabad,Talamadugu,20-Jan-22,0.0,13.0,28.0,49.9,95.3,0.0,2.5
486,Adilabad,Talamadugu,21-Jan-22,0.0,14.7,30.0,33.6,100.0,0.0,4.4
487,Adilabad,Talamadugu,22-Jan-22,0.0,13.8,30.2,34.9,100.0,0.0,8.3
488,Adilabad,Talamadugu,23-Jan-22,0.0,15.7,31.1,36.4,100.0,0.0,2.7
489,Adilabad,Talamadugu,24-Jan-22,0.0,12.7,28.2,46.6,80.4,0.0,3.0
490,Adilabad,Talamadugu,25-Jan-22,0.0,11.0,24.4,43.7,80.7,0.0,2.6
491,Adilabad,Talamadugu,26-Jan-22,0.0,10.0,25.2,41.6,88.4,0.0,4.0
492,Adilabad,Talamadugu,27-Jan-22,0.0,8.5,25.6,38.5,89.6,0.0,4.3
493,Adilabad,Talamadugu,28-Jan-22,0.0,7.7,26.2,32.0,100.0,0.0,3.8
494,Adilabad,Talamadugu,29-Jan-22,0.0,8.4,24.7,33.5,100.0,0.0,2.8
495,Adilabad,Talamadugu,30-Jan-22,0.0,8.0,27.8,28.2,100.0,0.0,3.4
496,Adilabad,Talamadugu,31-Jan-22,0.0,11.4,31.8,23.6,100.0,0.0,3.9
497,Adilabad,Tamsi,01-Jan-22,0.0,14.1,23.5,78.7,98.5,0.0,5.1
498,Adilabad,Tamsi,02-Jan-22,0.0,13.9,31.6,50.9,97.3,0.0,6.0
499,Adilabad,Tamsi,03-Jan-22,0.0,13.7,32.7,60.6,94.9,0.0,5.0
500,Adilabad,Tamsi,04-Jan-22,0.0,13.2,28.6,62.0,95.2,0.0,5.6
501,Adilabad,Tamsi,05-Jan-22,0.0,12.5,29.2,57.6,93.0,0.0,5.3
502,Adilabad,Tamsi,06-Jan-22,0.0,16.3,29.6,61.6,94.1,0.0,4.5
503,Adilabad,Tamsi,07-Jan-22,0.0,13.8,30.6,47.8,89.7,0.0,9.0
504,Adilabad,Tamsi,08-Jan-22,0.0,15.4,29.3,40.6,89.0,0.0,6.5
505,Adilabad,Tamsi,09-Jan-22,0.0,18.9,29.1,53.3,88.3,0.0,3.1
506,Adilabad,Tamsi,10-Jan-22,0.2,19.0,28.7,60.3,81.9,0.0,0.0
507,Adilabad,Tamsi,11-Jan-22,4.2,19.5,23.9,75.3,95.9,0.0,0.0
508,Adilabad,Tamsi,12-Jan-22,9.2,18.9,23.2,88.2,96.3,0.6,3.4
509,Adilabad,Tamsi,13-Jan-22,0.0,16.0,20.6,88.1,96.6,0.0,5.3
510,Adilabad,Tamsi,14-Jan-22,2.9,18.2,24.5,82.8,96.3,0.0,7.9
511,Adilabad,Tamsi,15-Jan-22,0.0,17.8,27.4,75.3,96.3,0.0,10.0
512,Adilabad,Tamsi,16-Jan-22,0.0,15.5,20.6,86.8,99.3,0.0,0.0
513,Adilabad,Tamsi,17-Jan-22,0.0,13.8,25.7,82.5,96.7,2.8,5.3
514,Adilabad,Tamsi,18-Jan-22,0.0,14.0,29.3,67.7,96.4,0.0,0.0
515,Adilabad,Tamsi,19-Jan-22,0.0,13.7,28.8,68.7,96.5,0.0,0.0
516,Adilabad,Tamsi,20-Jan-22,0.0,13.4,27.9,62.5,95.3,0.0,4.6
517,Adilabad,Tamsi,21-Jan-22,0.0,15.5,30.2,43.4,85.9,0.0,8.6
518,Adilabad,Tamsi,22-Jan-22,0.0,14.3,30.0,43.0,90.7,0.0,14.5
519,Adilabad,Tamsi,23-Jan-22,0.0,17.0,31.0,44.6,86.9,0.0,3.5
520,Adilabad,Tamsi,24-Jan-22,0.0,13.7,27.6,59.9,84.5,0.0,3.0
521,Adilabad,Tamsi,25-Jan-22,0.0,13.2,24.2,48.2,74.4,0.0,5.0
522,Adilabad,Tamsi,26-Jan-22,0.0,10.9,24.4,47.0,85.4,0.0,7.7
523,Adilabad,Tamsi,27-Jan-22,0.0,9.5,25.6,42.5,87.2,0.0,8.4
524,Adilabad,Tamsi,28-Jan-22,0.0,7.5,25.7,35.8,88.3,0.0,7.5
525,Adilabad,Tamsi,29-Jan-22,0.0,7.1,24.9,39.1,85.6,0.0,5.5
526,Adilabad,Tamsi,30-Jan-22,0.0,7.5,26.3,30.8,87.4,0.0,6.7
527,Adilabad,Tamsi,31-Jan-22,0.0,8.5,29.5,30.1,83.8,0.0,7.5
528,Adilabad,Utnur,01-Jan-22,0.0,16.7,26.7,64.7,96.5,0.0,2.4
529,Adilabad,Utnur,02-Jan-22,0.0,16.4,29.8,43.9,92.8,0.0,2.3
530,Adilabad,Utnur,03-Jan-22,0.0,15.0,29.3,43.3,95.3,0.0,0.7
531,Adilabad,Utnur,04-Jan-22,0.0,13.1,28.9,44.5,97.8,0.0,0.7
532,Adilabad,Utnur,05-Jan-22,0.0,11.8,29.5,39.9,92.9,0.0,1.7
533,Adilabad,Utnur,06-Jan-22,0.0,13.4,29.1,40.4,98.0,0.0,0.9
534,Adilabad,Utnur,07-Jan-22,0.0,12.4,28.2,51.2,97.5,0.0,2.2
535,Adilabad,Utnur,08-Jan-22,0.0,14.8,27.1,50.9,95.6,0.0,4.1
536,Adilabad,Utnur,09-Jan-22,0.0,18.2,27.6,61.0,95.9,0.0,3.0
537,Adilabad,Utnur,10-Jan-22,11.6,19.2,28.3,63.1,100.0,0.0,2.5
538,Adilabad,Utnur,11-Jan-22,25.4,18.8,24.6,81.3,100.0,0.0,0.4
539,Adilabad,Utnur,12-Jan-22,9.3,17.7,24.2,77.5,100.0,0.0,64.7
540,Adilabad,Utnur,13-Jan-22,0.0,16.8,20.7,85.5,98.9,0.0,3.0
541,Adilabad,Utnur,14-Jan-22,12.2,18.7,25.1,72.5,99.0,0.0,2.9
542,Adilabad,Utnur,15-Jan-22,2.3,17.8,25.8,71.4,98.1,0.0,2.8
543,Adilabad,Utnur,16-Jan-22,0.0,16.5,21.7,83.8,98.8,0.0,2.4
544,Adilabad,Utnur,17-Jan-22,0.0,16.5,25.8,65.4,94.5,0.0,1.7
545,Adilabad,Utnur,18-Jan-22,0.0,13.5,28.2,51.2,96.9,0.0,1.9
546,Adilabad,Utnur,19-Jan-22,0.0,14.5,28.9,47.8,97.8,0.0,0.6
547,Adilabad,Utnur,20-Jan-22,0.0,12.0,27.7,43.3,97.2,0.0,2.3
548,Adilabad,Utnur,21-Jan-22,0.0,13.1,30.8,34.1,96.2,0.0,0.6
549,Adilabad,Utnur,22-Jan-22,0.0,12.4,28.7,37.3,94.9,0.0,2.9
