record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
272,Adilabad,Inderavelly,02-Apr-21,0.0,26.2,37.7,7.7,22.6,0.0,19.6
273,Adilabad,Inderavelly,03-Apr-21,0.0,23.1,38.8,6.9,23.0,0.0,16.7
274,Adilabad,Inderavelly,04-Apr-21,0.0,22.0,39.7,6.3,43.0,0.0,10.5
275,Adilabad,Inderavelly,05-Apr-21,0.0,24.3,38.3,5.7,59.2,0.0,10.4
276,Adilabad,Inderavelly,06-Apr-21,0.0,23.9,38.7,5.7,79.3,4.2,6.5
277,Adilabad,Inderavelly,07-Apr-21,0.0,23.5,38.7,7.0,74.1,0.0,1.4
278,Adilabad,Inderavelly,08-Apr-21,0.0,25.2,39.0,13.0,61.7,0.0,1.8
279,Adilabad,Inderavelly,09-Apr-21,0.0,26.7,36.4,13.4,54.3,0.0,22.2
280,Adilabad,Inderavelly,10-Apr-21,0.0,25.0,35.5,21.5,67.9,0.6,13.5
281,Adilabad,Inderavelly,11-Apr-21,9.3,21.3,36.1,21.5,94.6,3.8,34.1
282,Adilabad,Inderavelly,12-Apr-21,0.4,21.7,31.8,42.8,81.9,0.0,2.4
283,Adilabad,Inderavelly,13-Apr-21,0.0,23.1,35.5,22.2,61.1,0.1,3.4
284,Adilabad,Inderavelly,14-Apr-21,2.8,22.7,34.5,25.3,75.0,0.0,5.3
285,Adilabad,Inderavelly,15-Apr-21,0.0,21.7,34.7,17.5,61.7,0.0,23.0
286,Adilabad,Inderavelly,16-Apr-21,0.0,21.2,35.1,21.0,58.7,0.0,57.6
287,Adilabad,Inderavelly,17-Apr-21,0.0,23.4,37.8,13.9,57.8,1.1,3.4
288,Adilabad,Inderavelly,18-Apr-21,0.0,22.7,37.7,10.3,50.0,0.0,10.7
289,Adilabad,Inderavelly,19-Apr-21,0.0,25.4,40.3,7.7,60.7,7.5,14.4
290,Adilabad,Inderavelly,20-Apr-21,0.0,26.1,38.9,8.3,46.9,0.0,2.1
291,Adilabad,Inderavelly,21-Apr-21,0.0,26.0,39.6,8.5,61.2,4.0,13.1
292,Adilabad,Inderavelly,22-Apr-21,4.0,21.7,37.7,17.7,71.4,2.1,3.6
293,Adilabad,Inderavelly,23-Apr-21,0.0,23.9,36.9,12.3,57.2,0.9,8.5
294,Adilabad,Inderavelly,24-Apr-21,0.0,24.3,37.2,13.9,52.9,2.4,7.9
295,Adilabad,Inderavelly,25-Apr-21,0.0,23.6,38.3,8.2,36.8,0.0,14.9
296,Adilabad,Inderavelly,26-Apr-21,0.0,27.8,37.7,13.0,44.1,0.0,2.2
297,Adilabad,Inderavelly,27-Apr-21,3.0,22.6,37.4,15.4,66.8,0.0,3.8
298,Adilabad,Inderavelly,28-Apr-21,0.0,24.5,39.0,7.0,42.1,0.0,8.3
299,Adilabad,Inderavelly,29-Apr-21,0.0,25.3,39.5,6.5,38.8,0.0,2.3
300,Adilabad,Inderavelly,30-Apr-21,0.0,25.1,39.1,7.0,51.4,0.0,2.8
301,Adilabad,Jainad,01-Apr-21,0.0,24.1,41.3,12.8,43.8,0.0,4.9
302,Adilabad,Jainad,02-Apr-21,0.0,24.0,41.1,14.3,36.9,0.0,6.0
303,Adilabad,Jainad,03-Apr-21,0.0,21.1,41.5,9.5,38.1,0.0,10.6
304,Adilabad,Jainad,04-Apr-21,0.0,21.5,41.1,10.7,32.6,0.0,3.4
305,Adilabad,Jainad,05-Apr-21,0.0,23.7,40.7,11.6,44.8,0.0,8.1
306,Adilabad,Jainad,06-Apr-21,0.0,23.9,41.6,9.6,63.6,0.0,5.9
307,Adilabad,Jainad,07-Apr-21,0.0,27.3,41.7,10.5,66.7,0.0,11.0
308,Adilabad,Jainad,08-Apr-21,0.0,27.0,41.5,13.7,52.9,0.0,5.2
309,Adilabad,Jainad,09-Apr-21,0.0,27.7,40.2,18.6,44.5,0.0,14.9
310,Adilabad,Jainad,10-Apr-21,0.0,27.8,39.6,17.9,57.1,0.0,8.8
311,Adilabad,Jainad,11-Apr-21,1.3,22.5,40.0,20.5,77.8,0.0,19.6
312,Adilabad,Jainad,12-Apr-21,0.0,22.2,33.2,38.7,77.1,0.0,7.7
313,Adilabad,Jainad,13-Apr-21,0.0,25.1,38.4,23.0,61.2,0.0,8.8
314,Adilabad,Jainad,14-Apr-21,0.2,25.4,37.9,22.9,64.1,0.0,8.5
315,Adilabad,Jainad,15-Apr-21,0.3,21.9,37.5,21.2,66.6,0.0,8.9
316,Adilabad,Jainad,16-Apr-21,0.0,20.6,37.6,19.2,57.5,0.0,10.3
317,Adilabad,Jainad,17-Apr-21,0.0,25.6,39.2,15.7,47.7,0.0,10.0
318,Adilabad,Jainad,18-Apr-21,0.0,23.2,40.8,11.6,47.3,0.0,11.0
319,Adilabad,Jainad,19-Apr-21,0.0,28.0,41.0,12.6,49.5,0.0,6.5
320,Adilabad,Jainad,20-Apr-21,0.0,26.5,41.9,12.4,41.3,0.0,6.8
321,Adilabad,Jainad,21-Apr-21,0.0,28.0,41.7,14.2,60.6,0.0,12.3
322,Adilabad,Jainad,22-Apr-21,0.0,24.9,39.8,16.7,57.3,0.0,9.2
323,Adilabad,Jainad,23-Apr-21,0.0,24.2,40.1,16.9,44.9,0.0,7.1
324,Adilabad,Jainad,24-Apr-21,0.0,23.7,40.1,13.0,51.5,0.0,6.9
325,Adilabad,Jainad,25-Apr-21,0.0,25.1,41.0,11.1,37.8,0.0,10.0
326,Adilabad,Jainad,26-Apr-21,0.0,28.6,42.3,12.2,44.1,0.0,9.5
327,Adilabad,Jainad,27-Apr-21,1.9,26.3,40.7,19.1,55.2,0.0,15.5
328,Adilabad,Jainad,28-Apr-21,0.0,28.2,41.6,13.4,42.7,0.0,9.8
329,Adilabad,Jainad,29-Apr-21,0.3,25.3,42.2,14.7,41.5,0.0,7.7
330,Adilabad,Jainad,30-Apr-21,0.0,28.9,42.6,13.8,50.0,0.0,13.2
331,Adilabad,Mavala,01-Apr-21,0.0,24.1,41.3,12.0,23.1,0.0,3.1
332,Adilabad,Mavala,02-Apr-21,0.0,25.4,41.1,15.9,33.7,0.0,3.8
333,Adilabad,Mavala,03-Apr-21,0.0,21.5,39.7,9.5,32.1,0.0,10.6
334,Adilabad,Mavala,04-Apr-21,0.0,20.2,40.1,5.2,30.6,0.0,3.4
335,Adilabad,Mavala,05-Apr-21,0.0,23.9,40.0,5.8,43.2,0.0,8.1
336,Adilabad,Mavala,06-Apr-21,0.0,24.3,39.4,5.8,66.7,0.0,5.9
337,Adilabad,Mavala,07-Apr-21,0.0,27.6,41.0,8.2,69.9,0.0,6.7
338,Adilabad,Mavala,08-Apr-21,0.0,27.7,41.2,10.1,50.1,0.0,3.7
339,Adilabad,Mavala,09-Apr-21,0.0,29.1,40.2,14.7,39.0,0.0,8.8
340,Adilabad,Mavala,10-Apr-21,0.0,27.9,38.5,13.5,47.2,0.0,5.5
341,Adilabad,Mavala,11-Apr-21,0.0,23.1,40.0,17.5,82.6,0.0,11.4
342,Adilabad,Mavala,12-Apr-21,0.0,23.0,32.9,29.1,72.0,0.0,4.4
343,Adilabad,Mavala,13-Apr-21,0.0,25.1,37.2,20.0,46.3,0.0,5.3
344,Adilabad,Mavala,14-Apr-21,4.0,25.4,36.3,21.8,49.3,0.0,5.1
345,Adilabad,Mavala,15-Apr-21,12.8,22.3,37.5,17.9,50.7,0.0,5.9
346,Adilabad,Mavala,16-Apr-21,0.0,21.2,36.7,13.3,45.5,0.0,5.8
347,Adilabad,Mavala,17-Apr-21,0.0,26.5,37.4,11.6,38.3,0.0,6.2
348,Adilabad,Mavala,18-Apr-21,0.0,23.3,39.0,8.2,44.4,0.0,6.1
349,Adilabad,Mavala,19-Apr-21,0.0,28.0,40.9,12.6,50.8,0.0,4.0
350,Adilabad,Mavala,20-Apr-21,0.0,27.3,41.9,11.8,41.8,0.0,3.8
351,Adilabad,Mavala,21-Apr-21,0.0,28.0,41.7,12.6,64.4,0.0,7.8
352,Adilabad,Mavala,22-Apr-21,0.0,25.5,39.8,12.9,51.8,0.0,5.5
353,Adilabad,Mavala,23-Apr-21,0.0,24.7,38.6,12.4,41.9,0.0,4.2
354,Adilabad,Mavala,24-Apr-21,0.0,25.3,38.0,7.5,41.9,0.0,4.0
355,Adilabad,Mavala,25-Apr-21,0.0,24.9,39.7,6.3,30.6,0.0,5.7
356,Adilabad,Mavala,26-Apr-21,0.0,28.6,41.5,7.7,33.9,0.0,5.5
357,Adilabad,Mavala,27-Apr-21,2.3,25.9,40.7,13.5,44.8,0.0,9.8
358,Adilabad,Mavala,28-Apr-21,0.0,28.6,39.9,9.4,43.9,0.0,5.6
359,Adilabad,Mavala,29-Apr-21,0.0,26.7,40.8,10.0,34.1,0.0,4.9
360,Adilabad,Mavala,30-Apr-21,0.0,28.5,40.8,7.0,39.6,0.0,8.3
361,Adilabad,Narnoor,01-Apr-21,0.0,24.4,38.3,16.0,44.7,0.0,14.2
362,Adilabad,Narnoor,02-Apr-21,0.0,25.8,37.7,19.2,36.1,0.0,25.9
363,Adilabad,Narnoor,03-Apr-21,0.0,23.5,38.3,14.1,27.2,0.0,12.2
364,Adilabad,Narnoor,04-Apr-21,0.0,24.1,38.9,15.6,66.6,0.0,2.4
365,Adilabad,Narnoor,05-Apr-21,0.0,25.2,37.2,18.4,65.9,0.0,2.6
366,Adilabad,Narnoor,06-Apr-21,0.0,23.5,37.9,14.7,81.2,0.0,3.8
367,Adilabad,Narnoor,07-Apr-21,0.0,24.3,38.9,21.4,75.0,0.0,0.1
368,Adilabad,Narnoor,08-Apr-21,0.0,25.4,37.6,30.2,65.1,0.2,3.7
369,Adilabad,Narnoor,09-Apr-21,0.0,26.7,36.2,26.3,60.4,0.2,4.7
370,Adilabad,Narnoor,10-Apr-21,0.0,23.8,35.8,36.4,73.3,0.5,3.8
371,Adilabad,Narnoor,11-Apr-21,1.7,20.5,35.9,36.4,91.7,0.0,22.4
372,Adilabad,Narnoor,12-Apr-21,1.5,21.7,32.4,60.9,89.3,0.0,0.1
373,Adilabad,Narnoor,13-Apr-21,0.0,22.7,34.8,41.0,72.0,0.0,3.6
374,Adilabad,Narnoor,14-Apr-21,2.4,22.8,34.9,38.2,75.9,0.1,4.8
375,Adilabad,Narnoor,15-Apr-21,0.0,20.8,34.0,33.8,68.9,0.1,5.1
376,Adilabad,Narnoor,16-Apr-21,0.0,22.4,33.3,35.0,63.5,0.0,0.1
377,Adilabad,Narnoor,17-Apr-21,0.0,24.6,34.6,31.2,70.4,0.1,3.0
378,Adilabad,Narnoor,18-Apr-21,0.0,23.9,36.3,25.1,61.4,0.0,3.5
379,Adilabad,Narnoor,19-Apr-21,0.0,26.1,37.8,21.8,66.4,0.3,2.6
380,Adilabad,Narnoor,20-Apr-21,0.0,26.5,38.1,21.4,65.1,0.0,0.2
381,Adilabad,Narnoor,21-Apr-21,0.0,25.4,38.7,23.4,73.0,0.0,0.1
382,Adilabad,Narnoor,22-Apr-21,2.5,21.9,35.7,38.1,77.4,0.0,3.8
383,Adilabad,Narnoor,23-Apr-21,0.0,24.3,35.7,31.2,70.2,0.1,2.3
384,Adilabad,Narnoor,24-Apr-21,0.0,24.6,36.2,29.9,64.1,0.1,2.5
385,Adilabad,Narnoor,25-Apr-21,0.0,27.5,37.6,26.3,53.4,0.0,2.9
386,Adilabad,Narnoor,26-Apr-21,0.0,28.2,38.3,25.1,55.7,0.0,0.1
387,Adilabad,Narnoor,27-Apr-21,2.3,24.5,38.3,27.2,69.1,0.0,0.1
388,Adilabad,Narnoor,28-Apr-21,0.0,26.2,37.4,21.8,51.5,0.0,6.0
389,Adilabad,Narnoor,29-Apr-21,0.0,26.4,38.5,21.4,45.1,0.0,25.7
390,Adilabad,Narnoor,30-Apr-21,0.0,25.9,37.7,23.8,61.3,0.0,11.2
391,Adilabad,Neradigonda,01-Apr-21,0.0,25.1,39.2,14.7,33.6,0.0,12.1
392,Adilabad,Neradigonda,02-Apr-21,0.0,23.2,38.3,16.9,29.7,0.0,18.9
393,Adilabad,Neradigonda,03-Apr-21,0.0,20.3,39.2,14.0,31.0,0.0,14.2
394,Adilabad,Neradigonda,04-Apr-21,0.0,21.2,39.6,12.6,48.5,0.0,13.0
395,Adilabad,Neradigonda,05-Apr-21,0.0,22.1,38.4,22.6,46.4,1.9,6.7
396,Adilabad,Neradigonda,06-Apr-21,0.0,23.4,39.6,10.6,71.2,0.0,9.4
397,Adilabad,Neradigonda,07-Apr-21,0.0,24.0,39.8,17.9,71.4,0.0,13.6
398,Adilabad,Neradigonda,08-Apr-21,0.0,23.2,38.2,24.6,58.6,0.0,8.8
399,Adilabad,Neradigonda,09-Apr-21,0.0,23.7,36.4,22.3,62.6,0.0,13.4
400,Adilabad,Neradigonda,10-Apr-21,0.0,24.6,37.6,23.9,60.0,0.7,8.3
401,Adilabad,Neradigonda,11-Apr-21,4.2,21.3,36.7,31.0,89.3,0.0,11.0
402,Adilabad,Neradigonda,12-Apr-21,0.0,19.8,31.4,47.2,88.5,0.0,10.0
403,Adilabad,Neradigonda,13-Apr-21,0.0,21.8,35.4,29.3,53.4,0.0,11.8
404,Adilabad,Neradigonda,14-Apr-21,3.8,23.3,35.6,34.7,72.8,1.2,7.1
405,Adilabad,Neradigonda,15-Apr-21,1.5,19.5,35.4,27.2,66.7,0.0,10.0
406,Adilabad,Neradigonda,16-Apr-21,0.0,19.8,34.1,32.1,47.2,0.9,11.4
407,Adilabad,Neradigonda,17-Apr-21,0.0,21.3,36.7,21.6,52.4,0.0,7.2
408,Adilabad,Neradigonda,18-Apr-21,0.0,21.5,36.2,30.0,47.7,0.0,11.5
409,Adilabad,Neradigonda,19-Apr-21,0.0,26.2,39.2,16.3,43.1,0.4,9.9
410,Adilabad,Neradigonda,20-Apr-21,0.0,23.8,39.6,18.2,35.8,0.0,9.3
411,Adilabad,Neradigonda,21-Apr-21,0.0,25.0,39.4,17.8,65.5,0.3,11.0
412,Adilabad,Neradigonda,22-Apr-21,0.0,21.1,37.1,28.2,59.5,0.0,9.7
413,Adilabad,Neradigonda,23-Apr-21,0.0,24.8,36.0,24.4,56.4,2.8,10.4
414,Adilabad,Neradigonda,24-Apr-21,0.0,23.6,37.5,19.2,56.5,0.0,7.6
415,Adilabad,Neradigonda,25-Apr-21,0.0,24.5,37.8,18.2,49.2,0.0,10.9
416,Adilabad,Neradigonda,26-Apr-21,0.0,29.8,38.3,21.8,45.4,0.0,13.8
417,Adilabad,Neradigonda,27-Apr-21,0.5,25.6,38.4,21.1,52.9,1.6,12.1
418,Adilabad,Neradigonda,28-Apr-21,0.0,28.3,39.1,19.9,42.6,0.0,13.3
419,Adilabad,Neradigonda,29-Apr-21,0.0,25.5,39.8,18.0,35.7,0.0,10.7
420,Adilabad,Neradigonda,30-Apr-21,0.0,26.7,39.0,21.1,57.5,0.0,13.7
421,Adilabad,Sirikonda,01-Apr-21,0.0,23.6,39.6,15.4,50.0,0.0,2.2
422,Adilabad,Sirikonda,02-Apr-21,0.0,23.4,39.3,17.5,29.4,0.0,3.7
423,Adilabad,Sirikonda,03-Apr-21,0.0,22.1,40.0,14.0,54.7,0.0,3.4
424,Adilabad,Sirikonda,04-Apr-21,0.0,22.0,40.1,13.4,32.9,0.0,1.7
425,Adilabad,Sirikonda,05-Apr-21,0.0,23.5,38.7,17.4,61.2,0.0,2.9
426,Adilabad,Sirikonda,06-Apr-21,0.0,23.0,39.1,13.8,81.8,0.0,2.4
427,Adilabad,Sirikonda,07-Apr-21,0.0,24.1,40.6,17.7,84.5,0.0,1.4
428,Adilabad,Sirikonda,08-Apr-21,0.0,23.8,39.7,25.8,73.7,0.0,1.8
429,Adilabad,Sirikonda,09-Apr-21,0.0,25.7,36.9,24.6,59.7,0.0,2.5
430,Adilabad,Sirikonda,10-Apr-21,2.5,24.8,37.5,31.3,77.8,0.0,2.1
431,Adilabad,Sirikonda,11-Apr-21,6.3,21.5,36.7,32.7,96.3,0.0,2.9
432,Adilabad,Sirikonda,12-Apr-21,0.0,21.5,32.0,50.2,90.5,0.0,2.4
433,Adilabad,Sirikonda,13-Apr-21,0.0,23.4,35.8,33.5,78.5,0.0,2.2
434,Adilabad,Sirikonda,14-Apr-21,0.0,24.3,37.1,32.7,73.7,0.0,1.5
435,Adilabad,Sirikonda,15-Apr-21,0.0,22.1,35.8,27.9,67.7,0.2,4.8
436,Adilabad,Sirikonda,16-Apr-21,0.0,21.2,34.9,29.0,71.4,0.0,3.2
437,Adilabad,Sirikonda,17-Apr-21,0.0,22.7,36.7,23.7,72.0,0.0,3.1
438,Adilabad,Sirikonda,18-Apr-21,0.0,22.0,37.3,25.6,69.6,0.0,2.2
439,Adilabad,Sirikonda,19-Apr-21,0.0,25.1,39.1,18.2,69.0,0.0,2.9
440,Adilabad,Sirikonda,20-Apr-21,0.0,25.0,38.3,20.9,52.0,0.0,2.1
441,Adilabad,Sirikonda,21-Apr-21,0.0,26.2,39.8,19.8,71.5,0.0,1.9
442,Adilabad,Sirikonda,22-Apr-21,1.0,22.5,37.5,30.2,79.4,0.0,2.2
443,Adilabad,Sirikonda,23-Apr-21,0.0,25.4,37.3,24.1,60.8,0.0,2.0
444,Adilabad,Sirikonda,24-Apr-21,0.0,23.2,36.6,23.5,63.5,0.0,2.5
445,Adilabad,Sirikonda,25-Apr-21,0.0,22.4,38.4,19.8,56.3,0.0,2.3
446,Adilabad,Sirikonda,26-Apr-21,0.0,27.7,39.4,23.9,57.0,0.0,2.2
447,Adilabad,Sirikonda,27-Apr-21,0.0,24.7,38.5,25.2,61.4,0.0,3.8
448,Adilabad,Sirikonda,28-Apr-21,0.0,25.2,39.8,21.5,56.1,0.0,3.5
449,Adilabad,Sirikonda,29-Apr-21,0.0,24.7,40.0,18.3,49.0,0.0,2.3
450,Adilabad,Sirikonda,30-Apr-21,0.0,25.7,40.8,19.2,63.4,0.0,2.8
451,Adilabad,Talamadugu,01-Apr-21,0.0,26.3,40.2,6.3,33.3,0.0,8.1
452,Adilabad,Talamadugu,02-Apr-21,0.0,22.9,39.6,11.3,29.1,0.0,9.7
453,Adilabad,Talamadugu,03-Apr-21,0.0,22.0,40.5,5.1,32.6,0.0,6.5
454,Adilabad,Talamadugu,04-Apr-21,0.0,21.2,40.4,5.1,32.8,0.0,2.5
455,Adilabad,Talamadugu,05-Apr-21,0.0,23.5,39.3,7.0,52.3,0.0,4.5
456,Adilabad,Talamadugu,06-Apr-21,0.0,24.0,39.6,6.3,76.9,0.0,6.1
457,Adilabad,Talamadugu,07-Apr-21,0.0,26.2,41.2,9.0,72.9,0.0,7.2
458,Adilabad,Talamadugu,08-Apr-21,0.0,27.3,41.1,15.7,59.0,0.0,5.7
459,Adilabad,Talamadugu,09-Apr-21,0.0,27.3,39.5,15.7,49.6,0.0,5.5
460,Adilabad,Talamadugu,10-Apr-21,0.0,27.3,38.4,10.8,67.1,0.0,7.8
461,Adilabad,Talamadugu,11-Apr-21,0.0,23.0,38.5,18.5,89.5,0.0,3.3
462,Adilabad,Talamadugu,12-Apr-21,0.0,22.5,34.1,28.4,77.1,0.1,3.4
463,Adilabad,Talamadugu,13-Apr-21,0.0,24.7,36.7,21.5,67.3,0.0,1.7
464,Adilabad,Talamadugu,14-Apr-21,0.0,25.7,37.6,22.8,62.7,0.0,5.4
465,Adilabad,Talamadugu,15-Apr-21,0.4,20.7,36.4,18.3,76.0,0.0,8.7
466,Adilabad,Talamadugu,16-Apr-21,0.0,20.7,36.8,17.6,60.4,0.0,4.0
467,Adilabad,Talamadugu,17-Apr-21,0.0,25.8,37.3,11.9,51.7,0.0,3.1
468,Adilabad,Talamadugu,18-Apr-21,0.0,23.9,39.5,17.7,46.8,0.0,4.5
469,Adilabad,Talamadugu,19-Apr-21,0.0,26.6,39.6,8.9,51.3,0.0,3.5
470,Adilabad,Talamadugu,20-Apr-21,0.0,26.0,40.3,8.9,40.0,0.0,3.1
471,Adilabad,Talamadugu,21-Apr-21,0.0,26.8,40.6,8.9,72.0,0.0,5.5
472,Adilabad,Talamadugu,22-Apr-21,0.0,24.6,38.9,12.7,60.6,0.0,3.1
473,Adilabad,Talamadugu,23-Apr-21,0.0,24.6,38.1,12.7,44.1,0.0,3.0
474,Adilabad,Talamadugu,24-Apr-21,0.0,23.7,38.1,8.1,49.9,0.0,3.8
475,Adilabad,Talamadugu,25-Apr-21,0.0,26.0,39.5,7.0,42.3,0.0,4.2
476,Adilabad,Talamadugu,26-Apr-21,0.0,29.4,41.3,9.5,45.7,0.0,5.2
477,Adilabad,Talamadugu,27-Apr-21,4.1,25.9,40.2,15.2,57.4,0.0,2.9
478,Adilabad,Talamadugu,28-Apr-21,0.0,27.8,40.1,7.6,40.8,0.0,3.9
479,Adilabad,Talamadugu,29-Apr-21,0.0,27.0,39.9,11.4,32.9,0.0,5.6
480,Adilabad,Talamadugu,30-Apr-21,0.0,28.0,41.1,9.0,46.1,0.0,13.3
481,Adilabad,Tamsi,01-Apr-21,0.0,23.3,40.2,14.5,40.4,0.0,13.9
482,Adilabad,Tamsi,02-Apr-21,0.0,24.4,39.6,16.4,34.4,0.0,14.3
483,Adilabad,Tamsi,03-Apr-21,0.0,20.4,41.4,11.8,46.3,0.0,12.2
484,Adilabad,Tamsi,04-Apr-21,0.0,20.5,41.9,12.0,45.2,0.0,4.6
485,Adilabad,Tamsi,05-Apr-21,0.0,22.6,40.3,14.5,42.5,0.0,5.7
486,Adilabad,Tamsi,06-Apr-21,0.0,24.2,40.0,13.2,71.8,0.0,7.7
487,Adilabad,Tamsi,07-Apr-21,0.0,25.0,41.9,12.0,72.7,0.0,4.8
488,Adilabad,Tamsi,08-Apr-21,0.0,25.4,40.9,17.3,58.3,0.0,8.1
489,Adilabad,Tamsi,09-Apr-21,0.0,25.9,39.8,21.5,51.9,0.0,6.9
490,Adilabad,Tamsi,10-Apr-21,0.0,27.0,38.8,18.7,67.7,0.0,10.4
491,Adilabad,Tamsi,11-Apr-21,0.1,22.1,39.2,25.6,84.7,0.0,18.2
492,Adilabad,Tamsi,12-Apr-21,0.0,22.1,33.6,33.4,73.0,0.0,4.6
493,Adilabad,Tamsi,13-Apr-21,0.0,25.2,37.9,30.2,65.8,0.0,7.7
494,Adilabad,Tamsi,14-Apr-21,1.0,24.9,38.2,30.9,67.1,0.0,12.6
495,Adilabad,Tamsi,15-Apr-21,2.0,20.4,37.1,29.5,80.8,0.0,15.6
496,Adilabad,Tamsi,16-Apr-21,0.0,20.2,37.9,23.3,63.8,0.0,9.9
497,Adilabad,Tamsi,17-Apr-21,0.0,24.8,38.1,20.5,53.9,0.0,9.5
498,Adilabad,Tamsi,18-Apr-21,0.0,22.8,40.6,15.9,45.9,0.0,11.4
499,Adilabad,Tamsi,19-Apr-21,0.0,26.3,41.5,16.6,53.3,0.0,11.1
500,Adilabad,Tamsi,20-Apr-21,0.0,26.0,41.2,17.3,41.8,0.0,8.6
501,Adilabad,Tamsi,21-Apr-21,0.0,27.1,41.1,17.3,68.2,0.0,8.8
502,Adilabad,Tamsi,22-Apr-21,0.0,23.0,39.3,21.2,64.3,0.0,12.1
503,Adilabad,Tamsi,23-Apr-21,0.0,24.5,38.7,18.9,47.1,0.0,6.5
504,Adilabad,Tamsi,24-Apr-21,0.0,23.5,39.4,17.1,54.3,0.0,10.6
505,Adilabad,Tamsi,25-Apr-21,0.0,25.9,40.5,14.3,45.2,0.0,8.7
506,Adilabad,Tamsi,26-Apr-21,0.0,28.5,40.8,17.3,50.1,0.0,11.1
507,Adilabad,Tamsi,27-Apr-21,11.1,25.1,40.8,21.7,64.8,0.0,14.8
508,Adilabad,Tamsi,28-Apr-21,0.0,26.6,39.9,20.1,54.8,0.0,5.9
509,Adilabad,Tamsi,29-Apr-21,0.0,25.7,40.5,18.7,42.3,0.0,10.8
510,Adilabad,Tamsi,30-Apr-21,0.0,27.9,41.7,17.3,54.3,0.0,11.9
511,Adilabad,Utnur,01-Apr-21,0.0,23.3,39.8,14.8,49.1,0.0,3.7
512,Adilabad,Utnur,02-Apr-21,0.0,26.2,39.4,18.8,31.0,0.3,3.7
513,Adilabad,Utnur,03-Apr-21,0.0,23.6,38.1,13.0,26.1,0.0,10.5
514,Adilabad,Utnur,04-Apr-21,0.0,23.9,38.4,12.4,63.7,0.0,6.5
515,Adilabad,Utnur,05-Apr-21,0.0,25.0,37.7,17.1,63.5,0.0,6.5
516,Adilabad,Utnur,06-Apr-21,0.0,24.2,37.3,18.0,81.1,2.1,5.2
517,Adilabad,Utnur,07-Apr-21,0.0,25.3,37.8,19.3,77.6,0.0,4.0
518,Adilabad,Utnur,08-Apr-21,0.7,22.9,38.1,30.0,63.5,0.0,3.4
519,Adilabad,Utnur,09-Apr-21,0.0,26.7,37.2,24.6,64.2,0.2,4.0
520,Adilabad,Utnur,10-Apr-21,0.0,24.8,35.9,34.5,77.9,0.3,3.3
521,Adilabad,Utnur,11-Apr-21,3.2,21.3,36.4,32.6,93.8,0.2,5.7
522,Adilabad,Utnur,12-Apr-21,2.1,22.2,32.5,49.9,95.1,0.0,2.7
523,Adilabad,Utnur,13-Apr-21,0.0,21.6,35.9,33.8,77.2,0.0,4.5
524,Adilabad,Utnur,14-Apr-21,0.0,23.5,36.6,32.0,76.8,0.0,5.3
525,Adilabad,Utnur,15-Apr-21,0.0,22.5,35.0,29.4,60.7,0.2,6.7
526,Adilabad,Utnur,16-Apr-21,0.0,21.4,35.4,31.7,66.3,0.0,3.0
527,Adilabad,Utnur,17-Apr-21,0.0,22.8,36.7,25.8,70.1,0.0,3.3
528,Adilabad,Utnur,18-Apr-21,0.0,22.0,38.6,26.4,64.7,0.0,3.4
529,Adilabad,Utnur,19-Apr-21,0.0,25.7,39.6,17.8,60.1,0.0,2.2
530,Adilabad,Utnur,20-Apr-21,0.0,24.6,40.4,19.0,63.9,0.0,3.4
531,Adilabad,Utnur,21-Apr-21,0.0,25.7,39.4,20.3,67.6,0.1,2.9
532,Adilabad,Utnur,22-Apr-21,0.0,21.8,38.1,33.2,79.9,0.0,2.4
533,Adilabad,Utnur,23-Apr-21,0.0,23.9,37.8,25.6,61.2,0.0,2.3
534,Adilabad,Utnur,24-Apr-21,0.0,22.8,37.7,27.7,59.3,0.0,2.2
535,Adilabad,Utnur,25-Apr-21,0.0,22.3,38.7,20.2,53.7,0.0,2.7
536,Adilabad,Utnur,26-Apr-21,0.0,27.9,38.8,23.9,53.6,0.0,2.1
537,Adilabad,Utnur,27-Apr-21,0.6,23.7,38.4,25.2,71.0,0.1,4.6
538,Adilabad,Utnur,28-Apr-21,0.0,23.9,39.5,21.7,53.9,0.0,3.4
539,Adilabad,Utnur,29-Apr-21,0.0,25.1,40.4,18.8,56.2,0.0,3.0
540,Adilabad,Utnur,30-Apr-21,0.0,25.1,39.9,18.6,61.9,0.3,3.7
541,Bhadradri Kothagudem,Allapalli,01-Apr-21,0.0,21.5,39.1,12.6,67.1,0.0,23.7
542,Bhadradri Kothagudem,Allapalli,02-Apr-21,0.0,22.0,42.2,11.9,65.5,0.0,22.7
543,Bhadradri Kothagudem,Allapalli,03-Apr-21,0.0,23.5,42.8,6.5,96.4,0.0,19.0
544,Bhadradri Kothagudem,Allapalli,04-Apr-21,0.0,25.6,39.5,33.1,88.8,0.0,20.1
545,Bhadradri Kothagudem,Allapalli,05-Apr-21,0.0,23.8,39.5,32.4,95.1,0.0,14.6
546,Bhadradri Kothagudem,Allapalli,06-Apr-21,17.3,24.5,39.8,40.5,99.9,0.0,59.3
547,Bhadradri Kothagudem,Allapalli,07-Apr-21,0.0,26.2,36.7,45.7,98.3,0.0,15.4
